issue_name,sr_status
kubernetes_kubernetes_76124.csv,"(0,1)"
kubernetes_kubernetes_76123.csv,"(0,1)"
kubernetes_kubernetes_76122.csv,"(0,1)"
kubernetes_kubernetes_76121.csv,"(0,1)"
kubernetes_kubernetes_76119.csv,"(0,1)"
kubernetes_kubernetes_76118.csv,"(0,1)"
kubernetes_kubernetes_76117.csv,"(0,1)"
kubernetes_kubernetes_76116.csv,"(0,1)"
kubernetes_kubernetes_76115.csv,"(0,1)"
kubernetes_kubernetes_76114.csv,"(0,1)"
kubernetes_kubernetes_76113.csv,"(0,1)"
kubernetes_kubernetes_76112.csv,"(0,1)"
kubernetes_kubernetes_76111.csv,"(0,1)"
kubernetes_kubernetes_76110.csv,"(0,1)"
kubernetes_kubernetes_76109.csv,"(0,1)"
kubernetes_kubernetes_76108.csv,"(0,1)"
kubernetes_kubernetes_76107.csv,"(0,1)"
kubernetes_kubernetes_76106.csv,"(0,1)"
kubernetes_kubernetes_76105.csv,"(0,1)"
kubernetes_kubernetes_76104.csv,"(0,1)"
kubernetes_kubernetes_76103.csv,"(0,1)"
kubernetes_kubernetes_76102.csv,"(0,1)"
kubernetes_kubernetes_76101.csv,"(0,1)"
kubernetes_kubernetes_76100.csv,"(0,1)"
kubernetes_kubernetes_76099.csv,"(0,1)"
kubernetes_kubernetes_76098.csv,"(0,1)"
kubernetes_kubernetes_76097.csv,"(0,1)"
kubernetes_kubernetes_76096.csv,"(0,1)"
kubernetes_kubernetes_76095.csv,"(0,1)"
kubernetes_kubernetes_76094.csv,"(0,1)"
kubernetes_kubernetes_76093.csv,"(0,1)"
kubernetes_kubernetes_76092.csv,"(0,1)"
kubernetes_kubernetes_76091.csv,"(0,1)"
kubernetes_kubernetes_76090.csv,"(0,1)"
kubernetes_kubernetes_76089.csv,"(0,1)"
kubernetes_kubernetes_76088.csv,"(0,1)"
kubernetes_kubernetes_76087.csv,"(0,1)"
kubernetes_kubernetes_76086.csv,"(0,1)"
kubernetes_kubernetes_76085.csv,"(0,1)"
kubernetes_kubernetes_76084.csv,"(0,1)"
kubernetes_kubernetes_76083.csv,"(0,1)"
kubernetes_kubernetes_76082.csv,"(0,1)"
kubernetes_kubernetes_76081.csv,"(0,1)"
kubernetes_kubernetes_76080.csv,"(0,1)"
kubernetes_kubernetes_76079.csv,"(0,1)"
kubernetes_kubernetes_76078.csv,"(0,1)"
kubernetes_kubernetes_76077.csv,"(0,1)"
kubernetes_kubernetes_76076.csv,"(0,1)"
kubernetes_kubernetes_76075.csv,"(0,1)"
kubernetes_kubernetes_76074.csv,"(0,1)"
kubernetes_kubernetes_76073.csv,"(0,1)"
kubernetes_kubernetes_76072.csv,"(0,1)"
kubernetes_kubernetes_76071.csv,"(0,1)"
kubernetes_kubernetes_76070.csv,"(0,1)"
kubernetes_kubernetes_76069.csv,"(0,1)"
kubernetes_kubernetes_76068.csv,"(0,1)"
kubernetes_kubernetes_76067.csv,"(0,1)"
kubernetes_kubernetes_76066.csv,"(0,1)"
kubernetes_kubernetes_76065.csv,"(0,1)"
kubernetes_kubernetes_76064.csv,"(0,1)"
kubernetes_kubernetes_76063.csv,"(0,1)"
kubernetes_kubernetes_76062.csv,"(0,1)"
kubernetes_kubernetes_76061.csv,"(0,1)"
kubernetes_kubernetes_76060.csv,"(0,1)"
kubernetes_kubernetes_76059.csv,"(0,1)"
kubernetes_kubernetes_76058.csv,"(0,1)"
kubernetes_kubernetes_76057.csv,"(0,1)"
kubernetes_kubernetes_76056.csv,"(0,1)"
kubernetes_kubernetes_76055.csv,"(0,1)"
kubernetes_kubernetes_76054.csv,"(0,1)"
kubernetes_kubernetes_76053.csv,"(0,1)"
kubernetes_kubernetes_76052.csv,"(0,1)"
kubernetes_kubernetes_76051.csv,"(0,1)"
kubernetes_kubernetes_76050.csv,"(0,1)"
kubernetes_kubernetes_76049.csv,"(0,1)"
kubernetes_kubernetes_76048.csv,"(0,1)"
kubernetes_kubernetes_76047.csv,"(0,1)"
kubernetes_kubernetes_76046.csv,"(0,1)"
kubernetes_kubernetes_76045.csv,"(0,1)"
kubernetes_kubernetes_76044.csv,"(0,1)"
kubernetes_kubernetes_76043.csv,"(0,1)"
kubernetes_kubernetes_76042.csv,"(0,1)"
kubernetes_kubernetes_76041.csv,"(0,1)"
kubernetes_kubernetes_76040.csv,"(0,1)"
kubernetes_kubernetes_76039.csv,"(0,1)"
kubernetes_kubernetes_76038.csv,"(0,1)"
kubernetes_kubernetes_76037.csv,"(0,1)"
kubernetes_kubernetes_76036.csv,"(0,1)"
kubernetes_kubernetes_76035.csv,"(0,1)"
kubernetes_kubernetes_76034.csv,"(0,1)"
kubernetes_kubernetes_76033.csv,"(0,1)"
kubernetes_kubernetes_76032.csv,"(0,1)"
kubernetes_kubernetes_76031.csv,"(0,1)"
kubernetes_kubernetes_76030.csv,"(0,1)"
kubernetes_kubernetes_76029.csv,"(0,1)"
kubernetes_kubernetes_76028.csv,"(0,1)"
kubernetes_kubernetes_76027.csv,"(0,1)"
kubernetes_kubernetes_76026.csv,"(0,1)"
kubernetes_kubernetes_76025.csv,"(0,1)"
kubernetes_kubernetes_76024.csv,"(0,1)"
kubernetes_kubernetes_76023.csv,"(0,1)"
kubernetes_kubernetes_76022.csv,"(0,1)"
kubernetes_kubernetes_76021.csv,"(0,1)"
kubernetes_kubernetes_76020.csv,"(0,1)"
kubernetes_kubernetes_76019.csv,"(0,1)"
kubernetes_kubernetes_76018.csv,"(0,1)"
kubernetes_kubernetes_76017.csv,"(0,1)"
kubernetes_kubernetes_76016.csv,"(0,1)"
kubernetes_kubernetes_76015.csv,"(0,1)"
kubernetes_kubernetes_76014.csv,"(0,1)"
kubernetes_kubernetes_76013.csv,"(0,1)"
kubernetes_kubernetes_76012.csv,"(0,1)"
kubernetes_kubernetes_76011.csv,"(0,1)"
kubernetes_kubernetes_76010.csv,"(0,1)"
kubernetes_kubernetes_76009.csv,"(0,1)"
kubernetes_kubernetes_76008.csv,"(0,1)"
kubernetes_kubernetes_76007.csv,"(0,1)"
kubernetes_kubernetes_76006.csv,"(0,1)"
kubernetes_kubernetes_76005.csv,"(0,1)"
kubernetes_kubernetes_76004.csv,"(0,1)"
kubernetes_kubernetes_76003.csv,"(0,1)"
kubernetes_kubernetes_76002.csv,"(0,1)"
kubernetes_kubernetes_76001.csv,"(0,1)"
kubernetes_kubernetes_76000.csv,"(0,1)"
kubernetes_kubernetes_75999.csv,"(0,1)"
kubernetes_kubernetes_75998.csv,"(0,1)"
kubernetes_kubernetes_75997.csv,"(0,1)"
kubernetes_kubernetes_75996.csv,"(0,1)"
kubernetes_kubernetes_75995.csv,"(0,1)"
kubernetes_kubernetes_75994.csv,"(0,1)"
kubernetes_kubernetes_75993.csv,"(0,1)"
kubernetes_kubernetes_75992.csv,"(0,1)"
kubernetes_kubernetes_75991.csv,"(0,1)"
kubernetes_kubernetes_75990.csv,"(0,1)"
kubernetes_kubernetes_75989.csv,"(0,1)"
kubernetes_kubernetes_75988.csv,"(0,1)"
kubernetes_kubernetes_75987.csv,"(0,1)"
kubernetes_kubernetes_75986.csv,"(0,1)"
kubernetes_kubernetes_75985.csv,"(0,1)"
kubernetes_kubernetes_75984.csv,"(0,1)"
kubernetes_kubernetes_75983.csv,"(0,1)"
kubernetes_kubernetes_75982.csv,"(0,1)"
kubernetes_kubernetes_75981.csv,"(0,1)"
kubernetes_kubernetes_75980.csv,"(0,1)"
kubernetes_kubernetes_75979.csv,"(0,1)"
kubernetes_kubernetes_75978.csv,"(0,1)"
kubernetes_kubernetes_75977.csv,"(0,1)"
kubernetes_kubernetes_75976.csv,"(0,1)"
kubernetes_kubernetes_75975.csv,"(0,1)"
kubernetes_kubernetes_75974.csv,"(0,1)"
kubernetes_kubernetes_75973.csv,"(0,1)"
kubernetes_kubernetes_75972.csv,"(0,1)"
kubernetes_kubernetes_75971.csv,"(0,1)"
kubernetes_kubernetes_75970.csv,"(0,1)"
kubernetes_kubernetes_75969.csv,"(0,1)"
kubernetes_kubernetes_75968.csv,"(0,1)"
kubernetes_kubernetes_75967.csv,"(0,1)"
kubernetes_kubernetes_75966.csv,"(0,1)"
kubernetes_kubernetes_75965.csv,"(0,1)"
kubernetes_kubernetes_75964.csv,"(0,1)"
kubernetes_kubernetes_75963.csv,"(0,1)"
kubernetes_kubernetes_75962.csv,"(0,1)"
kubernetes_kubernetes_75961.csv,"(0,1)"
kubernetes_kubernetes_75960.csv,"(0,1)"
kubernetes_kubernetes_75959.csv,"(0,1)"
kubernetes_kubernetes_75958.csv,"(0,1)"
kubernetes_kubernetes_75957.csv,"(0,1)"
kubernetes_minikube_3545.csv,"(1,0)"
kubernetes_minikube_3512.csv,"(1,0)"
kubernetes_minikube_3208.csv,"(1,0)"
kubernetes_minikube_4065.csv,"(0,1)"
kubernetes_minikube_4064.csv,"(0,1)"
kubernetes_minikube_4063.csv,"(0,1)"
kubernetes_security_25.csv,"(1,0)"
kubernetes_security_24.csv,"(1,0)"
kubernetes_security_23.csv,"(1,0)"
kubernetes_security_22.csv,"(1,0)"
kubernetes_security_21.csv,"(1,0)"
kubernetes_security_20.csv,"(1,0)"
kubernetes_security_19.csv,"(1,0)"
kubernetes_security_18.csv,"(1,0)"
kubernetes_security_15.csv,"(1,0)"
kubernetes_security_10.csv,"(1,0)"
kubernetes_security_7.csv,"(1,0)"
kubernetes_security_6.csv,"(1,0)"
kubernetes_security_5.csv,"(1,0)"
kubernetes_security_4.csv,"(1,0)"
kubernetes_security_3.csv,"(1,0)"
kubernetes_security_2.csv,"(1,0)"
kubernetes_security_1.csv,"(1,0)"
kubernetes_security_17.csv,"(0,1)"
kubernetes_security_16.csv,"(0,1)"
kubernetes_security_14.csv,"(0,1)"
kubernetes_security_13.csv,"(0,1)"
kubernetes_security_12.csv,"(0,1)"
kubernetes_security_11.csv,"(0,1)"
kubernetes_security_9.csv,"(0,1)"
kubernetes_security_8.csv,"(0,1)"
kubernetes-sigs_kubespray_1988.csv,"(1,0)"
kubernetes-sigs_kubespray_1766.csv,"(1,0)"
kubernetes-sigs_kubespray_962.csv,"(1,0)"
kubernetes-sigs_kubespray_851.csv,"(1,0)"
kubernetes-sigs_kubespray_826.csv,"(1,0)"
kubernetes-sigs_kubespray_822.csv,"(1,0)"
kubernetes-sigs_kubespray_817.csv,"(1,0)"
kubernetes-sigs_kubespray_732.csv,"(1,0)"
kubernetes-sigs_kubespray_701.csv,"(1,0)"
kubernetes-sigs_kubespray_676.csv,"(1,0)"
kubernetes-sigs_kubespray_614.csv,"(1,0)"
kubernetes-sigs_kubespray_563.csv,"(1,0)"
kubernetes-sigs_kubespray_336.csv,"(1,0)"
kubernetes-sigs_kubespray_288.csv,"(1,0)"
kubernetes-sigs_kubespray_243.csv,"(1,0)"
kubernetes-sigs_kubespray_161.csv,"(1,0)"
kubernetes-sigs_kubespray_119.csv,"(1,0)"
kubernetes-sigs_kubespray_28.csv,"(1,0)"
kubernetes-sigs_kubespray_4482.csv,"(0,1)"
kubernetes-sigs_kubespray_4481.csv,"(0,1)"
kubernetes-sigs_kubespray_4480.csv,"(0,1)"
kubernetes-sigs_kubespray_4479.csv,"(0,1)"
kubernetes-sigs_kubespray_4478.csv,"(0,1)"
kubernetes-sigs_kubespray_4477.csv,"(0,1)"
kubernetes-sigs_kubespray_4476.csv,"(0,1)"
kubernetes-sigs_kubespray_4475.csv,"(0,1)"
kubernetes-sigs_kubespray_4474.csv,"(0,1)"
kubernetes-sigs_kubespray_4473.csv,"(0,1)"
kubernetes-sigs_kubespray_4472.csv,"(0,1)"
kubernetes-sigs_kubespray_4471.csv,"(0,1)"
kubernetes-sigs_kubespray_4470.csv,"(0,1)"
kubernetes-sigs_kubespray_4469.csv,"(0,1)"
kubernetes-sigs_kubespray_4468.csv,"(0,1)"
kubernetes-sigs_kubespray_4467.csv,"(0,1)"
kubernetes-sigs_kubespray_4466.csv,"(0,1)"
kubernetes-sigs_kubespray_4465.csv,"(0,1)"
mapbox_mapbox-java_579.csv,"(1,0)"
mapbox_mapbox-java_558.csv,"(1,0)"
mapbox_mapbox-java_548.csv,"(1,0)"
mapbox_mapbox-java_532.csv,"(1,0)"
mapbox_mapbox-java_530.csv,"(1,0)"
mapbox_mapbox-java_529.csv,"(1,0)"
mapbox_mapbox-java_504.csv,"(1,0)"
mapbox_mapbox-java_498.csv,"(1,0)"
mapbox_mapbox-java_491.csv,"(1,0)"
mapbox_mapbox-java_490.csv,"(1,0)"
mapbox_mapbox-java_474.csv,"(1,0)"
mapbox_mapbox-java_471.csv,"(1,0)"
mapbox_mapbox-java_469.csv,"(1,0)"
mapbox_mapbox-java_460.csv,"(1,0)"
mapbox_mapbox-java_459.csv,"(1,0)"
mapbox_mapbox-java_438.csv,"(1,0)"
mapbox_mapbox-java_427.csv,"(1,0)"
mapbox_mapbox-java_420.csv,"(1,0)"
mapbox_mapbox-java_417.csv,"(1,0)"
mapbox_mapbox-java_414.csv,"(1,0)"
mapbox_mapbox-java_383.csv,"(1,0)"
mapbox_mapbox-java_378.csv,"(1,0)"
mapbox_mapbox-java_374.csv,"(1,0)"
mapbox_mapbox-java_368.csv,"(1,0)"
mapbox_mapbox-java_342.csv,"(1,0)"
mapbox_mapbox-java_341.csv,"(1,0)"
mapbox_mapbox-java_338.csv,"(1,0)"
mapbox_mapbox-java_337.csv,"(1,0)"
mapbox_mapbox-java_335.csv,"(1,0)"
mapbox_mapbox-java_334.csv,"(1,0)"
mapbox_mapbox-java_321.csv,"(1,0)"
mapbox_mapbox-java_311.csv,"(1,0)"
mapbox_mapbox-java_297.csv,"(1,0)"
mapbox_mapbox-java_296.csv,"(1,0)"
mapbox_mapbox-java_293.csv,"(1,0)"
mapbox_mapbox-java_292.csv,"(1,0)"
mapbox_mapbox-java_290.csv,"(1,0)"
mapbox_mapbox-java_288.csv,"(1,0)"
mapbox_mapbox-java_232.csv,"(1,0)"
mapbox_mapbox-java_166.csv,"(1,0)"
mapbox_mapbox-java_144.csv,"(1,0)"
mapbox_mapbox-java_140.csv,"(1,0)"
mapbox_mapbox-java_83.csv,"(1,0)"
mapbox_mapbox-java_989.csv,"(0,1)"
mapbox_mapbox-java_988.csv,"(0,1)"
mapbox_mapbox-java_987.csv,"(0,1)"
mapbox_mapbox-java_986.csv,"(0,1)"
mapbox_mapbox-java_985.csv,"(0,1)"
mapbox_mapbox-java_984.csv,"(0,1)"
mapbox_mapbox-java_983.csv,"(0,1)"
mapbox_mapbox-java_982.csv,"(0,1)"
mapbox_mapbox-java_981.csv,"(0,1)"
mapbox_mapbox-java_980.csv,"(0,1)"
mapbox_mapbox-java_979.csv,"(0,1)"
mapbox_mapbox-java_978.csv,"(0,1)"
mapbox_mapbox-java_977.csv,"(0,1)"
mapbox_mapbox-java_976.csv,"(0,1)"
mapbox_mapbox-java_975.csv,"(0,1)"
mapbox_mapbox-java_974.csv,"(0,1)"
mapbox_mapbox-java_973.csv,"(0,1)"
mapbox_mapbox-java_972.csv,"(0,1)"
mapbox_mapbox-java_971.csv,"(0,1)"
mapbox_mapbox-java_970.csv,"(0,1)"
mapbox_mapbox-java_969.csv,"(0,1)"
mapbox_mapbox-java_968.csv,"(0,1)"
mapbox_mapbox-java_967.csv,"(0,1)"
mapbox_mapbox-java_966.csv,"(0,1)"
mapbox_mapbox-java_965.csv,"(0,1)"
mapbox_mapbox-java_964.csv,"(0,1)"
mapbox_mapbox-java_963.csv,"(0,1)"
mapbox_mapbox-java_962.csv,"(0,1)"
mapbox_mapbox-java_961.csv,"(0,1)"
mapbox_mapbox-java_960.csv,"(0,1)"
mapbox_mapbox-java_959.csv,"(0,1)"
mapbox_mapbox-java_958.csv,"(0,1)"
mapbox_mapbox-java_957.csv,"(0,1)"
mapbox_mapbox-java_956.csv,"(0,1)"
mapbox_mapbox-java_955.csv,"(0,1)"
mapbox_mapbox-java_954.csv,"(0,1)"
mapbox_mapbox-java_953.csv,"(0,1)"
mapbox_mapbox-java_952.csv,"(0,1)"
mapbox_mapbox-java_951.csv,"(0,1)"
mapbox_mapbox-java_950.csv,"(0,1)"
mapbox_mapbox-java_949.csv,"(0,1)"
mapbox_mapbox-java_948.csv,"(0,1)"
mapbox_mapbox-java_947.csv,"(0,1)"
Microsoft_AdaptiveCards_2596.csv,"(1,0)"
Microsoft_AdaptiveCards_2637.csv,"(0,1)"
Microsoft_app-innovation-workshop_6.csv,"(1,0)"
Microsoft_app-innovation-workshop_46.csv,"(0,1)"
Microsoft_ApplicationInsights-Java_842.csv,"(1,0)"
Microsoft_ApplicationInsights-Java_823.csv,"(1,0)"
Microsoft_ApplicationInsights-Java_811.csv,"(1,0)"
Microsoft_ApplicationInsights-Java_800.csv,"(1,0)"
Microsoft_ApplicationInsights-Java_799.csv,"(1,0)"
Microsoft_ApplicationInsights-Java_902.csv,"(0,1)"
Microsoft_ApplicationInsights-Java_901.csv,"(0,1)"
Microsoft_ApplicationInsights-Java_900.csv,"(0,1)"
Microsoft_ApplicationInsights-Java_899.csv,"(0,1)"
Microsoft_ApplicationInsights-Java_898.csv,"(0,1)"
Microsoft_BotBuilder_5176.csv,"(1,0)"
Microsoft_BotBuilder_4206.csv,"(1,0)"
Microsoft_BotBuilder_3827.csv,"(1,0)"
Microsoft_BotBuilder_3815.csv,"(1,0)"
Microsoft_BotBuilder_3786.csv,"(1,0)"
Microsoft_BotBuilder_5345.csv,"(0,1)"
Microsoft_BotBuilder_5344.csv,"(0,1)"
Microsoft_BotBuilder_5343.csv,"(0,1)"
Microsoft_BotBuilder_5342.csv,"(0,1)"
Microsoft_BotBuilder_5341.csv,"(0,1)"
Microsoft_code-push_540.csv,"(1,0)"
Microsoft_code-push_627.csv,"(0,1)"
Microsoft_dotnet_597.csv,"(1,0)"
Microsoft_dotnet_1001.csv,"(0,1)"
Microsoft_dotnet-framework-docker_230.csv,"(1,0)"
Microsoft_dotnet-framework-docker_258.csv,"(0,1)"
Microsoft_fhir-server_148.csv,"(1,0)"
Microsoft_fhir-server_92.csv,"(1,0)"
Microsoft_fhir-server_91.csv,"(1,0)"
Microsoft_fhir-server_88.csv,"(1,0)"
Microsoft_fhir-server_412.csv,"(0,1)"
Microsoft_fhir-server_411.csv,"(0,1)"
Microsoft_fhir-server_410.csv,"(0,1)"
Microsoft_fhir-server_409.csv,"(0,1)"
Microsoft_openenclave_1607.csv,"(1,0)"
Microsoft_openenclave_1601.csv,"(1,0)"
Microsoft_openenclave_1600.csv,"(1,0)"
Microsoft_openenclave_1597.csv,"(1,0)"
Microsoft_openenclave_1557.csv,"(1,0)"
Microsoft_openenclave_1490.csv,"(1,0)"
Microsoft_openenclave_1486.csv,"(1,0)"
Microsoft_openenclave_1457.csv,"(1,0)"
Microsoft_openenclave_1446.csv,"(1,0)"
Microsoft_openenclave_1368.csv,"(1,0)"
Microsoft_openenclave_1129.csv,"(1,0)"
Microsoft_openenclave_1115.csv,"(1,0)"
Microsoft_openenclave_1047.csv,"(1,0)"
Microsoft_openenclave_929.csv,"(1,0)"
Microsoft_openenclave_864.csv,"(1,0)"
Microsoft_openenclave_856.csv,"(1,0)"
Microsoft_openenclave_854.csv,"(1,0)"
Microsoft_openenclave_810.csv,"(1,0)"
Microsoft_openenclave_795.csv,"(1,0)"
Microsoft_openenclave_783.csv,"(1,0)"
Microsoft_openenclave_744.csv,"(1,0)"
Microsoft_openenclave_714.csv,"(1,0)"
Microsoft_openenclave_709.csv,"(1,0)"
Microsoft_openenclave_697.csv,"(1,0)"
Microsoft_openenclave_690.csv,"(1,0)"
Microsoft_openenclave_630.csv,"(1,0)"
Microsoft_openenclave_575.csv,"(1,0)"
Microsoft_openenclave_569.csv,"(1,0)"
Microsoft_openenclave_568.csv,"(1,0)"
Microsoft_openenclave_531.csv,"(1,0)"
Microsoft_openenclave_490.csv,"(1,0)"
Microsoft_openenclave_394.csv,"(1,0)"
Microsoft_openenclave_386.csv,"(1,0)"
Microsoft_openenclave_385.csv,"(1,0)"
Microsoft_openenclave_384.csv,"(1,0)"
Microsoft_openenclave_383.csv,"(1,0)"
Microsoft_openenclave_380.csv,"(1,0)"
Microsoft_openenclave_372.csv,"(1,0)"
Microsoft_openenclave_371.csv,"(1,0)"
Microsoft_openenclave_366.csv,"(1,0)"
Microsoft_openenclave_357.csv,"(1,0)"
Microsoft_openenclave_356.csv,"(1,0)"
Microsoft_openenclave_354.csv,"(1,0)"
Microsoft_openenclave_353.csv,"(1,0)"
Microsoft_openenclave_350.csv,"(1,0)"
Microsoft_openenclave_291.csv,"(1,0)"
Microsoft_openenclave_290.csv,"(1,0)"
Microsoft_openenclave_266.csv,"(1,0)"
Microsoft_openenclave_263.csv,"(1,0)"
Microsoft_openenclave_256.csv,"(1,0)"
Microsoft_openenclave_251.csv,"(1,0)"
Microsoft_openenclave_242.csv,"(1,0)"
Microsoft_openenclave_235.csv,"(1,0)"
Microsoft_openenclave_217.csv,"(1,0)"
Microsoft_openenclave_216.csv,"(1,0)"
Microsoft_openenclave_215.csv,"(1,0)"
Microsoft_openenclave_214.csv,"(1,0)"
Microsoft_openenclave_199.csv,"(1,0)"
Microsoft_openenclave_198.csv,"(1,0)"
Microsoft_openenclave_157.csv,"(1,0)"
Microsoft_openenclave_116.csv,"(1,0)"
Microsoft_openenclave_90.csv,"(1,0)"
Microsoft_openenclave_81.csv,"(1,0)"
Microsoft_openenclave_79.csv,"(1,0)"
Microsoft_openenclave_32.csv,"(1,0)"
Microsoft_openenclave_8.csv,"(1,0)"
Microsoft_openenclave_1681.csv,"(0,1)"
Microsoft_openenclave_1680.csv,"(0,1)"
Microsoft_openenclave_1679.csv,"(0,1)"
Microsoft_openenclave_1678.csv,"(0,1)"
Microsoft_openenclave_1677.csv,"(0,1)"
Microsoft_openenclave_1676.csv,"(0,1)"
Microsoft_openenclave_1675.csv,"(0,1)"
Microsoft_openenclave_1674.csv,"(0,1)"
Microsoft_openenclave_1673.csv,"(0,1)"
Microsoft_openenclave_1672.csv,"(0,1)"
Microsoft_openenclave_1671.csv,"(0,1)"
Microsoft_openenclave_1670.csv,"(0,1)"
Microsoft_openenclave_1669.csv,"(0,1)"
Microsoft_openenclave_1668.csv,"(0,1)"
Microsoft_openenclave_1667.csv,"(0,1)"
Microsoft_openenclave_1666.csv,"(0,1)"
Microsoft_openenclave_1665.csv,"(0,1)"
Microsoft_openenclave_1664.csv,"(0,1)"
Microsoft_openenclave_1663.csv,"(0,1)"
Microsoft_openenclave_1662.csv,"(0,1)"
Microsoft_openenclave_1661.csv,"(0,1)"
Microsoft_openenclave_1660.csv,"(0,1)"
Microsoft_openenclave_1659.csv,"(0,1)"
Microsoft_openenclave_1658.csv,"(0,1)"
Microsoft_openenclave_1657.csv,"(0,1)"
Microsoft_openenclave_1656.csv,"(0,1)"
Microsoft_openenclave_1655.csv,"(0,1)"
Microsoft_openenclave_1654.csv,"(0,1)"
Microsoft_openenclave_1653.csv,"(0,1)"
Microsoft_openenclave_1652.csv,"(0,1)"
Microsoft_openenclave_1651.csv,"(0,1)"
Microsoft_openenclave_1650.csv,"(0,1)"
Microsoft_openenclave_1649.csv,"(0,1)"
Microsoft_openenclave_1648.csv,"(0,1)"
Microsoft_openenclave_1647.csv,"(0,1)"
Microsoft_openenclave_1646.csv,"(0,1)"
Microsoft_openenclave_1645.csv,"(0,1)"
Microsoft_openenclave_1644.csv,"(0,1)"
Microsoft_openenclave_1643.csv,"(0,1)"
Microsoft_openenclave_1642.csv,"(0,1)"
Microsoft_openenclave_1641.csv,"(0,1)"
Microsoft_openenclave_1640.csv,"(0,1)"
Microsoft_openenclave_1639.csv,"(0,1)"
Microsoft_openenclave_1638.csv,"(0,1)"
Microsoft_openenclave_1637.csv,"(0,1)"
Microsoft_openenclave_1636.csv,"(0,1)"
Microsoft_openenclave_1635.csv,"(0,1)"
Microsoft_openenclave_1634.csv,"(0,1)"
Microsoft_openenclave_1633.csv,"(0,1)"
Microsoft_openenclave_1632.csv,"(0,1)"
Microsoft_openenclave_1631.csv,"(0,1)"
Microsoft_openenclave_1630.csv,"(0,1)"
Microsoft_openenclave_1629.csv,"(0,1)"
Microsoft_openenclave_1628.csv,"(0,1)"
Microsoft_openenclave_1627.csv,"(0,1)"
Microsoft_openenclave_1626.csv,"(0,1)"
Microsoft_openenclave_1625.csv,"(0,1)"
Microsoft_openenclave_1624.csv,"(0,1)"
Microsoft_openenclave_1623.csv,"(0,1)"
Microsoft_openenclave_1622.csv,"(0,1)"
Microsoft_openenclave_1621.csv,"(0,1)"
Microsoft_openenclave_1620.csv,"(0,1)"
Microsoft_openenclave_1619.csv,"(0,1)"
Microsoft_openenclave_1618.csv,"(0,1)"
Microsoft_openenclave_1617.csv,"(0,1)"
Microsoft_openenclave_1616.csv,"(0,1)"
Microsoft_PTVS_5079.csv,"(1,0)"
Microsoft_PTVS_5005.csv,"(1,0)"
Microsoft_PTVS_4999.csv,"(1,0)"
Microsoft_PTVS_4995.csv,"(1,0)"
Microsoft_PTVS_4994.csv,"(1,0)"
Microsoft_PTVS_4993.csv,"(1,0)"
Microsoft_PTVS_4991.csv,"(1,0)"
Microsoft_PTVS_4990.csv,"(1,0)"
Microsoft_PTVS_5218.csv,"(0,1)"
Microsoft_PTVS_5217.csv,"(0,1)"
Microsoft_PTVS_5216.csv,"(0,1)"
Microsoft_PTVS_5215.csv,"(0,1)"
Microsoft_PTVS_5214.csv,"(0,1)"
Microsoft_PTVS_5213.csv,"(0,1)"
Microsoft_PTVS_5212.csv,"(0,1)"
Microsoft_PTVS_5211.csv,"(0,1)"
Microsoft_RTVS_2478.csv,"(1,0)"
Microsoft_RTVS_2466.csv,"(1,0)"
Microsoft_RTVS_2460.csv,"(1,0)"
Microsoft_RTVS_4363.csv,"(0,1)"
Microsoft_RTVS_4362.csv,"(0,1)"
Microsoft_RTVS_4361.csv,"(0,1)"
Microsoft_service-fabric_240.csv,"(1,0)"
Microsoft_service-fabric_229.csv,"(1,0)"
Microsoft_service-fabric_147.csv,"(1,0)"
Microsoft_service-fabric_143.csv,"(1,0)"
Microsoft_service-fabric_73.csv,"(1,0)"
Microsoft_service-fabric_72.csv,"(1,0)"
Microsoft_service-fabric_318.csv,"(0,1)"
Microsoft_service-fabric_317.csv,"(0,1)"
Microsoft_service-fabric_316.csv,"(0,1)"
Microsoft_service-fabric_315.csv,"(0,1)"
Microsoft_service-fabric_314.csv,"(0,1)"
Microsoft_service-fabric_313.csv,"(0,1)"
Microsoft_tslint-microsoft-contrib_253.csv,"(1,0)"
Microsoft_tslint-microsoft-contrib_252.csv,"(1,0)"
Microsoft_tslint-microsoft-contrib_250.csv,"(1,0)"
Microsoft_tslint-microsoft-contrib_249.csv,"(1,0)"
Microsoft_tslint-microsoft-contrib_855.csv,"(0,1)"
Microsoft_tslint-microsoft-contrib_854.csv,"(0,1)"
Microsoft_tslint-microsoft-contrib_853.csv,"(0,1)"
Microsoft_tslint-microsoft-contrib_852.csv,"(0,1)"
Microsoft_VFSForGit_735.csv,"(1,0)"
Microsoft_VFSForGit_728.csv,"(1,0)"
Microsoft_VFSForGit_681.csv,"(1,0)"
Microsoft_VFSForGit_1014.csv,"(0,1)"
Microsoft_VFSForGit_1013.csv,"(0,1)"
Microsoft_VFSForGit_1012.csv,"(0,1)"
Microsoft_vscode-cordova_483.csv,"(1,0)"
Microsoft_vscode-cordova_482.csv,"(1,0)"
Microsoft_vscode-cordova_481.csv,"(1,0)"
Microsoft_vscode-cordova_479.csv,"(1,0)"
Microsoft_vscode-cordova_462.csv,"(1,0)"
Microsoft_vscode-cordova_517.csv,"(0,1)"
Microsoft_vscode-cordova_516.csv,"(0,1)"
Microsoft_vscode-cordova_515.csv,"(0,1)"
